0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 :1510
3,0,6,10,12,13,4,11,19,7,15,14,5,17,16,9,8,18,1,2 :1298
3,0,6,10,19,12,13,4,11,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,14,12,13,4,11,7,19,15,5,17,16,9,8,18,1,2 :1309
3,0,6,10,14,12,13,4,11,7,19,15,5,17,16,9,8,18,1,2 :1309
3,0,6,10,12,13,4,19,11,7,14,15,5,17,16,9,8,18,1,2 :1314
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316
3,0,6,10,12,13,14,4,11,19,15,5,16,17,7,9,8,18,1,2 :1346
3,0,6,10,13,2,4,19,11,7,15,5,17,14,16,9,8,18,1,12 :1374
3,0,6,11,12,13,4,19,2,7,15,5,17,14,16,9,8,18,1,10 :1447

3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,19,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,19,12,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,19,15,7,5,17,16,9,8,18,1,2 :1306
3,0,6,10,12,14,13,4,11,7,15,19,5,16,17,9,8,18,1,2 :1319
3,0,6,10,14,12,13,5,11,7,19,15,18,17,16,9,8,4,1,2 :1321
3,0,6,10,12,13,4,14,11,19,15,5,16,17,7,9,8,18,1,2 :1346
3,0,6,10,12,13,14,4,11,19,15,5,16,17,7,9,8,18,1,2 :1346
3,0,6,10,12,13,14,4,11,19,15,5,16,17,7,9,8,18,1,2 :1346
3,0,6,10,5,13,4,11,19,7,15,2,17,14,16,9,8,18,1,12 :1374

3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,19,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,19,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,19,12,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,19,13,4,11,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316
3,0,6,10,12,13,8,4,19,7,15,5,17,14,16,9,11,18,1,2 :1331
3,0,6,10,12,13,4,14,11,19,15,5,16,7,17,9,8,18,1,2 :1346
3,0,6,10,12,13,4,19,7,5,15,11,17,14,16,9,8,18,1,2 :1370

3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,19,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,19,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,19,12,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,19,13,4,11,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,13,4,11,19,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,14,11,7,19,15,5,17,16,9,8,18,1,2 :1308
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316
3,19,6,10,12,13,2,4,11,7,15,5,17,14,16,9,8,18,1,0 :1380
3,0,6,4,12,13,16,11,19,7,15,5,17,14,10,9,8,18,1,2 :1422

3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,12,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,13,4,11,19,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,13,4,11,19,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,13,4,11,19,7,14,15,5,17,16,9,8,18,1,2 :1298
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,14,12,13,4,11,7,19,15,5,17,16,9,8,18,1,2 :1309
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316

3,0,6,10,19,12,13,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,19,12,13,4,11,7,15,5,14,17,16,9,8,18,1,2 :1303
5,0,6,10,12,13,14,4,3,7,15,11,19,17,16,9,8,18,1,2 :1382

3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,19,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,14,4,11,7,15,5,19,17,16,9,8,18,1,2 :1302
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316
0,4,6,10,12,13,3,14,11,7,15,5,19,17,16,9,8,18,1,2 :1340
3,0,6,18,14,12,13,10,11,7,15,5,19,17,16,9,8,4,1,2 :1374

3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,14,12,13,4,11,7,19,15,5,17,16,9,8,18,1,2 :1309
3,0,6,10,12,13,4,19,11,7,14,15,5,17,16,9,8,18,1,2 :1314
3,0,6,10,12,13,19,4,11,7,15,5,14,17,16,9,8,18,1,2 :1316
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316
3,0,6,10,8,13,4,14,11,12,15,5,19,17,16,9,7,18,1,2 :1343
3,0,6,10,16,13,4,14,11,7,15,5,19,12,17,9,8,18,1,2 :1373

3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,14,15,5,17,16,9,8,18,1,2 :1314
3,0,6,10,12,13,4,19,11,7,14,15,5,17,16,9,8,18,1,2 :1314
3,0,6,10,12,13,4,19,11,7,14,15,5,17,16,9,8,18,1,2 :1314
3,0,6,10,12,13,19,4,11,7,15,5,17,14,16,9,8,18,1,2 :1316
3,0,6,10,12,15,4,14,11,7,8,5,19,17,16,9,13,18,1,2 :1331
3,0,6,17,12,13,4,11,19,7,14,15,5,8,16,9,10,18,1,2 :1420

3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,14,11,7,19,15,5,17,16,9,8,18,1,2 :1308
3,0,6,10,12,13,19,4,11,7,15,5,14,17,16,9,8,18,1,2 :1316
3,0,6,10,12,13,19,4,11,7,14,15,5,17,16,9,8,18,1,2 :1316

3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,17,14,16,9,8,18,1,2 :1302
3,0,6,10,12,13,4,19,11,7,15,5,14,17,16,9,8,18,1,2 :1311
3,0,6,10,12,13,4,17,11,7,15,5,14,19,16,9,8,18,1,2 :1380

3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,19,14,11,7,15,5,9,17,16,4,8,18,1,2 :1347

3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,19,14,11,7,15,5,9,17,16,4,8,18,1,2 :1347
3,0,6,10,12,15,4,14,11,7,2,5,19,17,16,9,8,18,1,13 :1348
10,0,6,1,12,14,13,4,11,7,15,19,5,17,16,9,8,18,3,2 :1393

3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,19,14,11,7,15,5,9,17,16,4,8,18,1,2 :1347
3,0,6,10,12,13,4,14,11,7,16,15,19,17,5,9,8,18,1,2 :1348

3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,14,4,11,7,15,19,5,17,16,9,8,18,1,2 :1302

3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,14,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,5,10,14,13,4,11,7,15,19,12,17,16,9,8,18,1,2 :1366
3,0,6,4,12,13,7,14,11,10,15,5,19,17,16,9,8,18,1,2 :1394

3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,11,14,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
3,0,6,10,12,13,4,14,11,7,15,5,19,17,16,9,8,18,1,2 :1297
3,0,6,10,14,12,13,4,11,7,15,19,5,17,16,9,8,18,1,2 :1297
