0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 :1510
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
4,14,19,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1300
4,14,19,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1300
4,19,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1306
19,4,14,10,7,11,1,5,6,0,13,8,12,18,15,3,17,16,9,2 :1307
3,4,14,10,1,11,0,5,6,19,13,8,12,18,15,7,17,16,9,2 :1342
4,14,19,10,1,11,3,5,6,9,13,8,12,0,15,7,17,16,18,2 :1362
19,10,4,14,1,11,3,5,6,0,13,8,7,18,15,2,17,16,9,12 :1387
19,4,14,10,1,11,18,5,6,0,13,8,12,2,15,7,17,16,9,3 :1416
19,4,14,10,1,11,3,5,2,0,13,6,12,18,15,7,17,16,9,8 :1466

19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,7,8,12,18,15,17,16,9,2 :1297
19,4,14,10,7,11,1,5,6,0,13,3,8,12,18,15,17,16,9,2 :1302
4,14,19,10,1,11,7,5,6,0,13,8,12,18,15,3,17,16,9,2 :1329
4,14,19,10,1,11,3,5,6,0,13,8,12,9,15,7,17,16,18,2 :1331
19,4,14,10,1,11,3,5,6,0,9,13,8,12,15,7,17,16,18,2 :1336
19,4,14,10,1,11,3,5,6,9,13,8,12,0,18,15,7,17,16,2 :1362
4,14,19,10,1,11,3,5,6,9,13,8,12,0,15,7,17,16,18,2 :1362
4,14,19,10,1,11,3,5,6,9,13,0,8,12,18,15,7,17,16,2 :1364
19,4,14,10,7,11,1,5,6,0,13,3,9,8,12,15,17,16,18,2 :1370
4,14,19,10,1,11,3,5,6,9,13,7,0,8,12,18,15,17,16,2 :1378
19,4,14,13,1,11,3,5,6,0,9,8,12,18,15,7,17,16,10,2 :1385
4,14,19,10,1,11,3,5,6,9,0,15,8,12,13,18,7,17,16,2 :1392
19,4,14,10,1,11,3,5,2,0,13,6,12,18,15,7,17,16,9,8 :1466

19,4,14,10,11,1,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,7,11,1,5,6,0,13,3,8,12,18,15,17,16,9,2 :1302
4,14,19,10,1,11,7,5,6,0,13,8,12,18,15,3,17,16,9,2 :1329
19,4,14,10,1,11,3,5,6,0,9,8,12,18,15,7,17,13,16,2 :1330
19,4,14,10,11,1,3,5,6,0,13,9,8,12,18,15,7,17,16,2 :1341
19,4,14,10,1,11,3,5,6,0,13,9,8,12,18,15,7,17,16,2 :1341
4,14,19,10,1,11,3,5,6,0,13,8,12,9,18,15,7,17,16,2 :1357
3,19,14,4,1,11,10,5,6,0,13,8,9,12,18,15,7,17,16,2 :1360
4,14,19,10,1,11,3,5,6,0,9,8,12,18,15,7,13,17,16,2 :1363
4,14,19,10,1,11,3,5,6,9,13,0,8,12,15,7,17,16,18,2 :1364
4,14,19,10,1,11,3,5,6,9,13,0,8,12,18,15,7,17,16,2 :1364
4,14,19,10,1,11,3,5,6,9,13,0,8,12,18,15,7,17,16,2 :1364
19,4,14,10,7,11,1,5,6,0,13,3,9,8,12,18,15,17,16,2 :1370
19,4,14,1,11,18,3,5,6,0,13,8,12,9,15,7,17,16,10,2 :1373
4,19,14,10,1,11,3,5,6,0,13,8,9,12,18,15,7,17,16,2 :1374
19,4,14,13,1,11,3,5,6,0,9,8,10,7,12,18,15,17,16,2 :1402
19,4,14,13,1,11,3,5,6,0,9,10,8,12,18,15,7,17,16,2 :1419

19,4,14,10,1,11,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,5,6,7,10,0,13,8,12,18,15,3,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,8,12,9,15,7,17,16,18,2 :1331
19,4,14,10,11,1,3,5,6,0,13,9,8,12,18,15,7,17,16,2 :1341
4,14,19,10,1,11,3,5,6,0,9,8,13,12,18,15,7,17,16,2 :1347
19,4,14,10,11,1,3,5,6,0,13,8,12,9,15,7,17,18,16,2 :1356
4,14,19,10,1,11,3,5,6,0,13,9,8,12,18,15,7,17,16,2 :1357
19,4,14,1,11,3,5,6,10,9,13,0,8,12,18,15,7,17,16,2 :1358
19,4,14,10,11,1,3,5,6,0,9,8,12,18,15,7,13,17,16,2 :1363
4,14,19,1,11,3,5,6,18,0,13,8,12,9,15,7,17,16,10,2 :1363
4,14,19,10,1,11,3,5,6,0,9,8,12,18,15,7,13,17,16,2 :1363
4,19,14,10,11,1,3,5,6,0,13,8,9,12,18,15,7,17,16,2 :1374
4,14,19,10,1,11,18,5,6,0,13,8,12,9,15,7,17,3,16,2 :1376
19,4,14,1,11,9,7,5,6,0,13,8,12,18,15,3,17,16,10,2 :1395
19,4,14,10,11,1,9,5,6,0,13,3,8,12,18,15,17,7,16,2 :1398
19,4,14,1,11,3,5,16,6,0,13,9,8,12,18,15,7,17,10,2 :1400
4,14,19,1,11,5,6,18,3,0,13,8,12,9,15,7,17,16,10,2 :1402
19,4,14,13,1,11,3,5,6,0,9,10,8,12,18,15,7,17,16,2 :1419
19,4,14,1,11,3,17,5,6,0,13,9,8,12,18,15,7,16,10,2 :1431

19,4,14,1,11,5,6,7,10,0,13,8,12,18,15,3,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,18,8,12,9,15,7,17,16,2 :1308
19,4,14,10,11,3,5,16,6,0,13,9,8,12,18,1,15,7,17,2 :1338
19,4,14,10,11,1,3,5,6,0,13,8,9,12,15,7,17,16,18,2 :1340
19,4,14,10,11,1,3,5,6,0,13,9,8,12,18,15,7,17,16,2 :1341
19,4,14,10,11,1,3,5,6,0,13,9,8,12,18,15,7,17,16,2 :1341
4,14,19,10,1,11,3,5,6,0,9,8,13,12,18,15,7,17,16,2 :1347
4,14,19,10,1,11,3,5,6,0,9,8,13,12,18,15,7,17,16,2 :1347
4,14,19,10,11,3,5,6,18,0,13,8,12,9,1,15,7,17,16,2 :1347
19,4,14,1,11,5,10,18,6,0,13,8,12,9,15,7,17,16,3,2 :1349
19,4,14,1,11,3,5,6,10,9,13,0,8,12,15,7,17,16,18,2 :1358
4,14,19,10,1,8,3,5,6,0,9,18,13,12,11,15,7,17,16,2 :1370
4,19,14,10,11,1,3,5,6,0,13,8,9,12,18,15,7,17,16,2 :1374
4,19,14,10,11,1,3,5,6,0,13,8,12,9,18,15,7,17,16,2 :1374
19,4,14,1,11,5,6,7,10,0,3,13,8,12,9,15,17,18,16,2 :1376
19,4,14,11,1,5,6,9,10,0,13,8,12,18,15,3,17,16,7,2 :1385
19,4,14,11,16,1,3,5,6,0,13,8,12,18,15,9,7,17,10,2 :1400
19,4,14,13,1,11,3,5,6,0,9,10,8,12,18,15,7,17,16,2 :1419

19,4,14,11,1,5,6,7,10,0,13,8,12,18,15,3,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,1,11,3,5,6,0,9,8,13,12,15,7,17,16,18,2 :1309
19,4,14,10,11,3,5,6,1,0,9,8,13,12,18,15,7,17,16,2 :1327
19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,9,17,16,2 :1330
4,14,19,10,11,3,5,6,16,0,13,9,8,12,18,1,15,7,17,2 :1336
19,4,14,1,11,5,10,18,6,0,13,8,3,16,9,12,15,7,17,2 :1338
19,4,14,10,11,1,3,5,6,0,13,8,9,12,15,7,17,16,18,2 :1340
19,4,14,10,11,1,3,5,6,0,13,8,9,12,15,7,18,17,16,2 :1340
19,4,14,7,11,1,3,5,6,0,13,9,8,12,10,15,17,18,16,2 :1354
4,14,19,10,11,1,3,5,6,0,13,8,9,12,18,15,7,17,16,2 :1357
19,4,14,1,11,3,5,6,10,9,13,0,8,12,15,7,17,16,18,2 :1358
19,4,14,10,11,3,5,16,6,0,13,9,1,18,8,12,15,7,17,2 :1359
19,4,14,1,7,11,3,5,6,0,9,8,13,12,18,10,15,17,16,2 :1362
19,4,14,1,11,5,6,7,10,0,3,13,8,12,9,18,15,17,16,2 :1364
4,14,19,10,1,8,3,5,6,0,9,18,13,12,11,15,7,17,16,2 :1370
19,4,14,1,11,5,10,6,3,0,13,9,8,12,18,15,7,17,16,2 :1390
4,14,19,1,11,5,6,7,10,0,3,13,8,12,9,18,15,17,16,2 :1402
4,9,19,10,14,11,3,5,6,0,13,8,12,18,15,7,1,17,16,2 :1413

19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,5,6,1,7,0,13,8,12,18,15,3,17,16,9,2 :1304
19,4,14,10,1,11,3,5,6,0,9,8,13,12,15,7,17,16,18,2 :1309
19,4,14,10,11,1,3,5,6,0,7,13,8,18,16,9,12,15,17,2 :1324
19,4,14,10,11,3,5,6,1,0,9,8,13,12,18,15,7,17,16,2 :1327
4,1,14,10,19,3,5,6,11,0,7,13,8,12,18,15,17,16,9,2 :1331
19,4,14,11,1,5,6,7,10,0,13,3,8,12,18,15,9,17,16,2 :1336
19,4,14,10,11,1,3,5,6,0,13,8,9,12,15,7,18,17,16,2 :1340
19,4,14,1,11,10,3,5,8,0,13,9,6,12,15,7,18,17,16,2 :1343
19,4,14,1,11,3,5,6,10,9,13,0,8,12,15,7,17,16,18,2 :1358
19,4,14,10,11,3,5,16,6,0,13,9,1,18,8,12,15,7,17,2 :1359
19,4,14,10,11,3,5,16,6,0,13,9,1,18,8,12,15,7,17,2 :1359
19,4,14,1,11,5,10,18,6,0,13,8,3,7,12,15,9,17,16,2 :1365
19,4,14,1,10,3,5,6,8,0,9,18,13,12,11,15,7,17,16,2 :1373
19,4,14,11,1,5,6,10,3,0,9,8,13,12,18,15,7,17,16,2 :1380
19,4,14,10,11,3,5,16,6,0,13,1,8,9,12,18,15,7,17,2 :1387

19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,3,5,1,6,0,9,8,13,12,15,7,17,16,18,2 :1309
19,4,14,11,1,10,3,5,6,0,7,13,8,12,18,15,17,9,16,2 :1325
19,4,14,10,13,3,5,16,6,0,9,11,1,18,8,12,7,15,17,2 :1332
19,4,14,11,1,5,6,7,10,0,13,3,8,12,18,15,9,17,16,2 :1336
19,4,14,1,11,5,6,7,10,0,13,3,8,12,18,15,9,17,16,2 :1336
19,4,14,1,11,10,3,5,6,0,7,13,8,12,18,9,15,17,16,2 :1340
19,4,14,10,11,1,3,5,6,0,13,8,9,12,15,7,18,17,16,2 :1340
19,4,14,11,10,1,3,5,6,0,7,13,8,12,18,9,15,17,16,2 :1340
19,4,14,1,11,10,3,5,8,0,13,9,6,12,15,7,18,17,16,2 :1343
19,4,14,11,1,10,3,5,8,0,13,9,6,12,15,7,18,17,16,2 :1344
19,4,14,11,1,10,3,5,8,0,13,9,6,12,15,7,18,17,16,2 :1344
19,4,14,10,11,16,3,5,6,0,7,13,8,12,18,15,9,1,17,2 :1355
19,4,14,10,11,3,5,16,6,0,13,9,1,18,8,12,15,7,17,2 :1359
19,4,14,17,11,3,5,6,1,0,7,13,8,12,10,15,18,16,9,2 :1393
19,4,14,10,11,1,3,5,13,0,17,9,6,12,15,7,18,8,16,2 :1397
19,4,14,10,11,3,5,17,6,0,13,9,1,18,8,12,15,7,16,2 :1434

19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,3,5,1,6,0,9,8,13,12,15,7,17,16,18,2 :1309
19,4,14,1,11,10,3,5,8,0,13,6,9,12,15,7,17,16,18,2 :1324
19,4,14,10,13,3,5,16,6,0,9,11,1,18,8,12,7,15,17,2 :1332
19,4,14,10,13,3,5,16,6,0,9,11,1,7,8,12,18,15,17,2 :1334
19,4,14,1,11,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,4,14,1,11,10,3,5,6,0,13,8,9,12,15,7,18,17,16,2 :1340
19,4,14,10,11,3,1,5,6,0,13,8,9,12,15,7,18,17,16,2 :1340
19,4,14,1,11,10,3,5,6,0,13,8,9,12,15,7,18,17,16,2 :1340
19,4,14,10,11,3,5,16,6,0,13,1,8,12,18,15,7,17,9,2 :1342
19,4,14,10,11,1,3,5,8,0,13,9,6,12,15,7,18,17,16,2 :1343
19,4,14,1,11,10,3,5,8,0,13,9,6,12,15,7,18,17,16,2 :1343
19,4,14,1,11,10,3,5,6,0,7,13,16,9,18,8,12,15,17,2 :1352
19,4,0,11,1,10,3,5,6,12,13,8,14,18,15,7,17,9,16,2 :1355
19,4,14,10,11,3,5,1,6,0,9,8,13,12,15,7,17,18,16,2 :1356
19,4,14,11,1,10,3,5,8,0,13,9,6,7,12,18,15,17,16,2 :1359
19,4,14,10,11,3,5,16,6,0,13,9,1,8,12,15,7,18,17,2 :1363
19,4,14,11,1,10,3,5,8,0,13,9,16,6,18,12,15,7,17,2 :1380
19,14,15,10,11,3,5,1,6,0,9,8,13,12,4,7,18,17,16,2 :1399

19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,3,5,1,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,9,8,13,12,15,7,17,16,18,2 :1324
19,4,14,1,11,10,3,5,6,0,8,13,9,12,15,7,18,17,16,2 :1332
19,4,14,10,13,3,5,16,6,0,9,11,1,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,4,14,10,11,3,1,5,6,0,13,8,9,12,16,18,7,15,17,2 :1340
19,4,14,10,11,3,5,1,8,0,13,9,6,7,12,18,15,17,16,2 :1343
19,4,14,1,11,10,3,5,8,0,13,9,6,16,18,12,15,7,17,2 :1345
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,12,7,15,17,2 :1356
19,4,14,11,1,10,3,5,8,0,13,9,6,7,12,15,18,17,16,2 :1359
19,4,14,11,1,10,3,5,8,0,13,9,6,7,12,18,15,17,16,2 :1359
19,4,14,1,11,10,3,5,6,0,13,16,9,8,12,15,7,18,17,2 :1361
19,4,14,10,11,3,5,9,6,0,13,1,8,12,18,15,7,17,16,2 :1362
19,4,14,1,11,10,3,5,8,0,6,13,16,9,18,12,15,7,17,2 :1370
19,4,14,11,1,10,3,5,8,0,13,9,16,6,18,12,15,7,17,2 :1380
19,6,14,10,11,3,5,1,9,0,4,8,13,12,15,7,17,16,18,2 :1391
19,14,15,10,11,3,5,1,6,0,9,8,13,12,4,7,18,17,16,2 :1399
19,4,14,10,3,16,9,5,6,0,7,13,8,12,18,15,17,11,1,2 :1404

19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,10,11,3,5,1,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,11,1,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1312
19,4,14,1,11,10,3,5,6,0,9,8,13,12,15,7,17,16,18,2 :1324
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,8,13,16,9,18,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,4,14,1,11,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,4,14,15,11,1,3,5,6,0,13,16,9,18,8,12,10,7,17,2 :1340
19,4,14,16,11,10,3,5,6,0,9,8,13,12,15,1,18,7,17,2 :1344
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,12,15,7,17,2 :1356
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,12,7,15,17,2 :1356
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,12,15,7,17,2 :1356
19,4,14,1,11,10,3,5,6,0,13,8,12,9,7,18,15,17,16,2 :1359
19,4,14,1,11,10,3,5,8,0,6,13,16,9,18,12,15,7,17,2 :1370
19,4,14,1,11,10,3,5,8,0,6,13,16,9,18,12,15,7,17,2 :1370
19,4,14,1,11,10,3,5,8,0,6,13,16,9,18,12,15,7,17,2 :1370
19,4,14,1,11,10,3,5,6,0,13,16,9,18,8,12,2,15,7,17 :1389
19,4,14,10,3,16,9,5,6,0,7,13,8,12,18,15,17,11,1,2 :1404

19,4,14,10,11,3,5,1,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,1,3,5,6,0,7,13,8,12,18,15,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,11,1,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1312
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,4,14,15,11,1,3,5,6,0,13,16,9,18,8,12,10,7,17,2 :1340
19,4,14,15,11,1,3,5,6,0,13,16,9,18,8,12,10,7,17,2 :1340
19,4,14,1,11,10,3,5,6,0,9,8,13,12,18,15,7,17,16,2 :1341
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,7,12,15,17,2 :1356
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,12,15,7,17,2 :1356
19,4,14,1,11,10,3,7,6,0,9,13,16,18,8,12,15,17,5,2 :1359
19,4,14,11,1,3,5,9,6,0,13,8,12,18,15,7,17,16,10,2 :1366
19,4,14,10,16,9,3,5,6,0,13,8,12,18,15,7,11,1,17,2 :1403
19,4,14,10,3,16,9,5,6,0,7,13,8,12,18,15,17,11,1,2 :1404
19,4,14,10,16,1,3,5,6,0,7,13,8,12,18,9,11,15,17,2 :1410
19,17,14,1,11,10,3,5,6,0,9,8,13,12,15,7,16,4,18,2 :1462

19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,10,11,3,5,1,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,7,17,16,9,2 :1301
19,4,14,11,1,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1312
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,9,7,17,16,2 :1319
19,4,14,11,1,10,3,7,6,0,9,13,16,18,8,12,5,15,17,2 :1335
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,9,13,16,8,12,18,15,7,17,2 :1336
19,4,14,15,11,1,3,5,6,0,13,16,9,18,8,12,10,7,17,2 :1340
19,4,14,1,11,10,3,5,6,0,9,13,8,12,18,15,7,17,16,2 :1351
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,7,12,15,17,2 :1356
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,7,12,15,17,2 :1356
19,4,14,10,3,5,13,16,6,0,9,11,1,18,8,7,12,15,17,2 :1356
19,4,14,16,1,10,3,5,6,0,13,8,12,18,9,15,7,11,17,2 :1387
19,4,14,11,16,9,3,5,6,0,13,8,12,18,1,10,15,7,17,2 :1390
19,4,14,10,3,16,9,5,6,0,13,8,12,18,15,7,11,1,17,2 :1390
19,4,14,10,16,9,3,5,6,0,13,8,12,18,15,7,11,1,17,2 :1403
19,4,14,10,16,9,3,5,6,0,13,8,12,18,15,7,11,1,17,2 :1403

19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,7,17,16,9,2 :1301
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,7,17,16,9,2 :1301
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1307
19,4,14,11,1,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1312
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,9,7,17,16,2 :1319
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,9,7,16,17,2 :1324
19,4,14,16,11,1,3,5,6,0,10,13,8,12,9,18,7,15,17,2 :1327
19,4,14,11,1,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,11,12,10,3,5,6,0,9,13,16,18,8,1,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,9,13,16,18,8,12,15,7,17,2 :1336
19,4,14,1,11,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,4,14,15,3,5,13,16,6,0,9,11,1,18,8,7,10,12,17,2 :1356
19,4,14,11,1,16,3,5,6,0,13,8,12,18,15,7,9,10,17,2 :1358
19,4,14,16,9,11,3,5,6,0,10,13,8,12,18,7,1,15,17,2 :1373
19,4,14,15,3,5,13,16,6,0,9,11,1,18,10,8,12,7,17,2 :1383
19,4,14,10,3,16,9,5,6,0,13,8,12,18,15,7,11,1,17,2 :1390
19,4,14,10,16,9,3,5,6,0,13,8,12,18,15,7,11,1,17,2 :1403
19,4,14,10,16,9,3,5,6,0,13,8,12,18,15,7,11,1,17,2 :1403
19,4,14,10,3,5,13,17,6,0,9,11,1,18,8,7,12,15,16,2 :1435

19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,7,17,16,9,2 :1301
19,4,14,1,11,10,3,5,6,0,15,13,8,12,18,7,17,16,9,2 :1301
19,4,14,11,1,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1302
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1307
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1307
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1307
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,9,7,17,16,2 :1319
19,4,14,1,11,10,3,5,6,0,13,8,12,16,18,15,7,9,17,2 :1324
19,4,14,16,11,1,3,5,6,0,10,13,8,12,9,18,7,15,17,2 :1327
19,4,14,16,11,1,3,5,6,0,10,13,8,12,9,18,7,15,17,2 :1327
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,16,9,7,17,2 :1336
19,4,14,11,1,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,13,14,16,11,1,4,5,6,0,3,8,12,18,15,7,17,10,9,2 :1343
19,4,14,15,3,5,13,16,6,0,9,11,1,18,8,7,10,12,17,2 :1356
19,4,14,11,1,16,3,5,6,0,13,8,12,18,15,7,9,10,17,2 :1358
19,4,14,11,1,16,3,5,6,0,13,8,12,10,18,15,9,7,17,2 :1358
19,4,14,10,3,16,9,5,6,0,13,8,12,18,15,7,11,1,17,2 :1390
19,4,14,10,3,16,9,5,6,0,13,8,12,18,15,7,11,1,17,2 :1390
19,4,14,10,3,5,13,17,6,0,9,11,1,18,8,7,12,15,16,2 :1435

19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,15,13,8,12,18,7,17,16,9,2 :1301
19,4,14,1,11,10,3,5,6,0,13,15,8,12,18,7,17,16,9,2 :1301
19,4,14,11,1,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1302
19,4,14,11,1,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1302
19,4,14,1,11,10,3,5,6,0,15,13,8,12,18,9,7,17,16,2 :1306
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,9,7,17,16,2 :1307
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,9,7,17,16,2 :1319
19,4,14,1,11,10,3,5,6,0,15,13,8,12,16,18,7,9,17,2 :1324
19,4,14,1,11,10,3,5,6,0,13,8,12,16,18,15,7,17,9,2 :1334
19,4,14,11,1,10,3,5,6,0,13,8,12,16,18,15,9,7,17,2 :1336
19,4,14,11,1,10,3,5,6,0,13,16,9,18,8,12,15,7,17,2 :1338
19,4,14,11,1,16,3,5,6,0,13,8,12,10,18,15,7,17,9,2 :1358
19,4,14,15,3,5,13,16,6,0,9,11,1,7,8,10,18,12,17,2 :1362
19,4,14,15,3,5,13,16,6,0,9,11,1,10,8,12,18,7,17,2 :1375
19,4,14,11,1,10,3,5,6,2,13,8,0,18,15,7,17,16,9,12 :1387
19,4,14,11,1,10,3,5,6,0,13,8,15,16,9,18,7,12,17,2 :1392
2,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,19,16,9,17 :1422

19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,1,11,10,3,5,6,0,13,8,12,18,15,7,17,16,9,2 :1297
19,4,14,15,11,1,3,5,6,0,10,13,8,12,18,7,17,16,9,2 :1301
